scenario,seed,method,category_cate_mse,top_att_mse,rank_att_mse,brier,log_loss,fit_seconds,prediction_seconds,coverage,top_coverage,top_width,diagnostic_failures,max_rhat,min_bulk_ess,min_tail_ess,baseline_gradient,baseline_warnings,baseline_code,attempts,initial_diagnostic_failures
rare_top,91013,ordinal_spline,0.002596433935798055,0.00017397208334526439,0.015577521323026854,0.5280241449052034,1.0275567009585427,0.07499999999999996,0.07700000000000018,,,,,,,,1.9539925233402755e-13,0,0,,
rare_top,91013,ordinal_scale,0.0029259072868289947,0.00015778087769239733,0.015707858946218078,0.5281910186906874,1.0282404120186635,0.05599999999999983,0.10400000000000009,,,,,,,,1.4566126083082054e-13,0,0,,
rare_top,91013,boosted_tree,0.003434226010672139,0.00027665137096150803,0.01745854048096361,0.5434723213710507,1.0704246330247453,20.74958762999995,0.09193219900043914,,,,,,,,,0,,,
rare_top,91013,binary_longbet,,0.0001817027387716883,,,,101.2097284499996,27.399135859001035,1.0,1.0,0.07360047021344741,0,1.0012508766790293,1763.507179694432,3227.7182360616794,,0,,1,0
rare_top,91014,ordinal_longbet,0.0007033936410535216,6.817345737483972e-05,0.011748734925651668,0.5142685953760883,0.992637007388269,266.81172213399987,74.14264011300111,0.9666666666666667,1.0,0.03919067673733049,0,1.004169718044616,2147.2762789540197,7294.081161876553,,0,,1,0
rare_top,91014,ordinal_spline,0.0017817732079794609,7.74124936130188e-05,0.011236173971860183,0.5143527813098918,0.992954909746289,0.07399999999999984,0.1200000000000001,,,,,,,,7.578204730407379e-11,0,0,,
rare_top,91014,ordinal_scale,0.0020205284606524218,0.00014298114462796998,0.011189892531868403,0.5148486173107809,0.9944391139982349,0.05800000000000005,0.22399999999999998,,,,,,,,8.925216121724588e-11,0,0,,
rare_top,91014,boosted_tree,0.0033998722918094845,0.00021134134940248457,0.010631605387099244,0.5292987636998938,1.035479211229035,21.24957368899959,0.08689639099975466,,,,,,,,,0,,,
rare_top,91014,binary_longbet,,0.0002698050246278724,,,,101.80585125899961,26.692760436000754,0.8333333333333334,0.8333333333333334,0.06265580350154772,0,1.0043927623762956,1193.1458971171282,5857.553014819148,,0,,1,0
rare_top,91015,ordinal_longbet,0.0005350184352390048,9.298359841655047e-05,0.005038410842848699,0.5431787102564023,1.062795831825152,279.80370538999887,74.90917685100067,1.0,1.0,0.033984889951194766,0,1.0005398470306317,4545.840971392886,10621.855363956167,,0,,1,0
rare_top,91015,ordinal_spline,0.0018296207036591916,9.204542339230199e-05,0.006104332552172896,0.5440249936792633,1.0671221758118392,0.08000000000000007,0.127,,,,,,,,6.044942324479052e-12,0,0,,
rare_top,91015,ordinal_scale,0.0022251570599488876,9.687549732058385e-05,0.005302524731907427,0.5440282580306476,1.0650112516095729,0.07000000000000006,0.2549999999999999,,,,,,,,7.224554288143281e-12,0,0,,
rare_top,91015,boosted_tree,0.00399122595424417,0.00019773781114106203,0.0038314694471122414,0.563816818581603,1.1176345094128692,21.69316843500019,0.09936712499984424,,,,,,,,,0,,,
rare_top,91015,binary_longbet,,6.779878604485592e-05,,,,99.88317396400089,27.512360300999717,1.0,1.0,0.05949727042446016,0,1.002189452742695,2320.2365460496303,3447.475433907043,,0,,1,0
rare_top,91016,ordinal_longbet,0.00037645040356923626,2.79705953340126e-05,0.0042991889388665,0.5400967895628012,1.0351432399539147,266.14948239299883,76.53803721499935,1.0,1.0,0.03829090862201512,0,1.0010471243671166,4958.980917492027,9039.49034344175,,0,,1,0
rare_top,91016,ordinal_spline,0.0016636532681989615,4.0473011820118117e-05,0.004683327205597827,0.5410259959316519,1.039159056737704,0.07400000000000007,0.08499999999999996,,,,,,,,1.1546319456101628e-13,0,0,,
rare_top,91016,ordinal_scale,0.0021540514340873396,0.0001249140535841254,0.004132133875973155,0.5417989888161985,1.0424071011290086,0.07699999999999996,0.07200000000000006,,,,,,,,3.9300340759496066e-11,0,0,,
rare_top,91016,boosted_tree,0.004448566652867286,0.00032164139486976786,0.009031625021811783,0.5649780864169796,1.1047893440563796,20.200862284000323,0.09178853999947023,,,,,,,,,0,,,
rare_top,91016,binary_longbet,,0.00040736303925141044,,,,94.58615143700081,27.103610434000075,1.0,1.0,0.05868044927871472,0,1.0014498817173074,1924.6367128770084,3753.1881095254907,,0,,1,0
rare_top,91017,ordinal_longbet,0.0007376018908323829,0.0001080687428347252,0.007385014482803781,0.5298397287347628,1.0302040706007018,257.47264605500095,70.56377794199943,1.0,1.0,0.04885037644777965,0,1.003081764431862,2276.1235378716788,11404.880237791083,,0,,1,0
rare_top,91017,ordinal_spline,0.0021721725906176746,0.00011611374615022032,0.01230382799405863,0.532933918054676,1.0370270894366806,0.07800000000000007,0.11199999999999988,,,,,,,,7.405508206659306e-09,0,0,,
rare_top,91017,ordinal_scale,0.002162579980145391,0.00025918953082772065,0.01455432351874745,0.5333221457677341,1.0367683656315938,0.06700000000000017,0.20899999999999985,,,,,,,,3.559459909041607e-07,0,0,,
rare_top,91017,boosted_tree,0.004573060744093341,9.363416245555913e-05,0.005976119435448239,0.5516795419038661,1.087000005312222,19.179044504000558,0.09218206700097653,,,,,,,,,0,,,
rare_top,91017,binary_longbet,,0.00018088068228566605,,,,96.86634265799876,27.13878414499959,1.0,1.0,0.07961934362344125,0,1.0016726480279483,2411.0446674997493,3381.2460786201054,,0,,1,0
rare_top,91018,ordinal_longbet,0.0004432238166115134,8.097998409480505e-05,0.005979055873805081,0.5569909652036245,1.0751818730182696,255.85381275100008,72.67648102800013,1.0,1.0,0.04833727355865736,0,1.0011362469591054,3653.398940962525,11418.282402117766,,0,,1,0
rare_top,91018,ordinal_spline,0.002594309739278042,0.0001230756606326852,0.014154055741673117,0.5579235150509654,1.0779546627826222,0.07800000000000007,0.07599999999999985,,,,,,,,4.330638603278203e-08,0,0,,
